motor info
0
9
0.0589
0
0.0589
0
589
0
589
0
89
0
9
0.0589
0
0.0589
0
589
0
589
0
89
0
9
0.0589
0
0.0589
0
589
0
589
0
89
0
9
0.0589
0
0.0589
0
589
0
757
0
57
0
7
0.0757
0
0.0753
0
753
0
753
0.075
0
750
0
750
0
50
0
0
0.075
0
0.075
0
750
0
750
0
50
0
0
0.075
0
0.075
0
750
0
750
0
50
0
0
0.075
0
0.075
0
750
0
750
0
50
0
8
0.0898
0
0.0898
0
898
0
898
0
98
0
8
0.0898
0
0.0898
0
898
0
902
0
2
0
2
0.0902
0
0.0906
0
906
0
910
0
0
0
4
0.0914
0
0.0917
5
917
0
921
0
21
0
9
0.0929
0
0.0933
0
933
0
937
0
37
0
4
0.0944
0
0.0952
0
952
0
956
0
56
0
3
0.0963
0
0.0971
0
971
0
978
0
78
0
6
0.0986
0
0.0986
9
986
0
986
0
86
0
6
0.0986
0
0.0986
9
986
0
986
0
86
0
6
0.0986
0
0.0986
9
986
0
986
0
86
0
6
0.0986
0
0.0986
9
986
0
986
0
86
0
6
0.0986
0
0.0986
9
986
0
986
0
86
0
6
0.0986
0
0.0986
9
986
0
986
0
86
0
6
0.0986
0
0.0986
9
986
0
986
0
86
0
6
0.0986
0
0.0986
9
986
0
986
0
86
0
6
0.1219
0
0.1219
0
1219
0
219
0
15
0
5
0.1215
0
0.1215
0
1215
0
215
0
15
0
5
0.1215
0
0.1215
0
1215
0
215
0
15
0
5
0.1215
0
0.1215
0
1215
0
215
0
19
0
9
0.1219
0
0.1219
0
1223
0
223
0
23
0
3
0.1226
0
0.1226
0
1230
0
230
0
30
0
0
0.1234
0
0.1234
0
1238
0
238
0
42
0
2
0.1246
0
0.1246
0
1249
0
249
0
53
0
3
0.1257
0
0.1257
0
1257
0
261
0
61
0
5
0.1265
0
0.1268
0
1268
0
272
0
72
0
0
0.128
0
0.1284
0
1284
0
287
0
87
0
5
0.1295
0
0.1299
0
1299
0
307
0
7
0
0
0.131
0
0.1318
0
1318
0
326
0
26
0
9
0.1329
0
0.1337
0
1337
7
345
0
45
0
2
0.1352
0
0.136
0
1360
0
368
0
68
0
5
0.1375
0
0.1383
0
1383
0
390
0
90
0
8
0.1398
0
0.141
0
1410
0
417
0
17
0
5
0.1425
0
0.1432
0
1432
0
440
0
40
0
8
0.1448
0
0.1455
0
1455
0
467
0
67
0
4
0.1474
0
0.1482
0
1482
0
490
0
90
0
7
0.1497
0
0.1505
0
1505
0
513
0
13
0
0
0.152
0
0.1528
0
1528
0
535
0
35
0
3
0.1543
0
0.1551
0
1551
0
555
0
55
0
2
0.1562
0
0.157
0
1570
0
577
0
77
0
1
0.1581
0
0.1589
0
1589
0
593
0
93
0
0
0.16
0
0.1604
0
1604
0
608
0
8
0
6
0.1616
0
0.1619
0
1619
0
623
0
23
0
7
0.1627
0
0.1631
0
1631
0
635
0
35
0
8
0.1638
0
0.1638
0
1638
0
642
0
42
0
6
0.1646
0
0.1646
0
1646
0
650
0
50
0
0
0.165
0
0.1654
0
1654
0
654
0
54
0
8
0.1658
0
0.1658
0
1658
0
661
0
61
0
1
0.1661
0
0.1661
0
1661
0
661
0
61
0
1
0.1661
0
0.1665
0
1665
0
665
0
65
0
1
0.1661
0
0.1661
0
1661
0
661
0
61
0
1
0.1661
0
0.1661
0
1661
0
661
0
61
0
1
0.1661
0
0.1661
0
1661
0
661
0
61
0
1
0.1661
0
0.1661
0
1661
0
661
0
61
0
1
0.1661
0
0.1661
0
1661
0
661
0
61
0
1
0.1661
0
0.1661
0
1661
0
661
0
61
0
1
0.1661
0
0.1661
0
1661
0
661
0
61
0
1
0.1661
0
0.1661
0
3
0.3607
0
0.3607
0
3607
0
607
0
11
0
1
0.3611
0
0.3611
0
3614
0
614
0
14
0
4
0.3614
0
0.3614
0
3618
0
618
0
18
0
8
0.3618
0
0.3618
0
3618
0
618
0
18
0
8
0.3618
0
0.3618
0
3618
0
618
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3622
0
622
0
22
0
2
0.3622
0
0.3622
0
3626
0
626
0
26
0
6
0.363
0
0.363
0
3630
0
630
0
34
0
4
0.3637
0
0.3637
5
3641
0
641
0
45
0
5
0.3649
0
0.3649
0
3653
0
653
0
56
0
6
0.366
0
0.366
0
3668
0
668
0
76
0
6
0.3679
0
0.3679
0
3687
0
687
0
95
0
5
0.3702
0
0.3702
0
3710
0
710
0
17
0
7
0.3725
0
0.3725
0
3733
0
733
0
44
0
4
0.3752
0
0.3752
0
3763
0
763
0
71
0
1
0.3782
0
0.3782
7
3790
0
790
0
1
0
1
0.3809
0
0.3809
0
3820
0
820
0
28
0
8
0.384
0
0.384
0
3851
0
851
0
62
0
2
0.387
0
0.387
0
3882
0
882
0
93
0
3
0.3901
0
0.3901
0
3912
1
912
0
20
0
0
0.3931
0
0.3931
0
3939
7
939
0
50
0
0
0.3958
0
0.3958
0
3969
0
969
0
77
0
7
0.3985
0
0.3985
0
3996
0
996
0
4
0
4
0.4011
0
0.4011
0
4019
0
19
0
26
0
6
0.4034
0
0.4034
0
4042
0
42
0
49
0
9
0.4057
0
0.4057
0
4061
0
61
0
68
0
8
0.4072
0
0.4072
0
4080
0
80
0
84
0
4
0.4088
0
0.4088
0
4091
0
91
0
95
0
5
0.4099
0
0.4099
0
4103
0
103
0
7
0
7
0.411
0
0.411
0
4110
0
110
0
14
0
4
0.4114
0
0.4114
0
4118
0
118
0
18
0
8
0.4122
0
0.4122
0
4122
0
122
0
22
0
2
0.4122
0
0.4122
0
4122
0
122
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4122
0
0.4122
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4126
0
126
0
26
0
6
0.4126
0
0.4126
0
4129
0
129
0
29
0
9
0.4133
0
0.4133
0
4133
0
133
0
37
0
7
0.4141
0
0.4141
0
4145
0
145
0
49
0
9
0.4152
0
0.4152
0
4156
0
156
0
60
0
0
919
0
22
0
2
0.5926
0
0.5926
0
5930
0
930
0
30
0
0
0.5934
0
0.5934
0
5938
0
938
0
41
0
1
0.5941
0
0.5941
0
5945
0
945
0
49
0
9
0.5949
0
0.5949
0
5953
0
953
0
57
0
7
0.5961
0
0.5961
0
5961
0
961
0
64
0
4
0.5968
0
0.5968
0
5968
0
968
0
72
0
2
0.5976
0
0.5976
0
5976
0
976
0
80
0
0
0.5983
0
0.5983
0
5983
0
983
0
87
0
7
0.5991
0
0.5991
0
5991
0
991
0
95
0
5
0.5999
0
0.5999
0
5999
0
999
0
3
0
3
0.6003
0
0.6003
0
6006
0
6
0
10
0
0
0.601
0
0.601
0
6014
0
14
0
14
0
4
0.6018
0
0.6018
0
6022
0
22
0
22
0
2
0.6025
0
0.6025
0
6025
0
25
0
29
0
9
0.6029
0
0.6029
5
6033
0
33
0
33
0
3
0.6037
0
0.6037
5
6037
0
37
0
41
0
1
0.6041
0
0.6041
0
6044
0
44
0
44
0
4
0.6048
0
0.6
0
6048
0
48
0
52
0
2
0.6052
0
0.6052
0
6056
0
56
0
56
0
6
0.606
0
0.606
0
6060
0
60
0
64
0
4
0.6067
0
0.6067
0
6067
0
67
0
71
0
1
0.6071
0
0.6071
0
6075
0
75
0
75
0
5
0.6079
0
0.6079
0
6079
0
79
0
83
0
3
0.6083
0
0.6083
0
6086
0
86
0
86
0
6
0.609
0
0.609
0
6094
0
94
0
94
0
4
0.6098
0
0.6098
0
6102
0
102
0
2
0
2
0.6106
0
0.6106
0
6106
0
106
0
9
0
9
0.6113
0
0.6113
0
6113
0
113
0
17
0
7
0.6117
0
0.6117
0
6121
0
121
0
25
0
5
0.6125
0
0.6125
0
61286
0
128
0
32
0
2
0.6132
0
0.6132
0
6136
0
136
0
40
0
0
0.614
0
0.614
0
6144
0
144
0
47
0
7
0.6147
0
0.6147
0
6151
0
151
0
55
0
5
0.6155
0
0.6155
0
6159
0
159
0
63
0
3
0.6163
0
0.6163
0
6167
0
167
0
67
0
7
0.617
0
0.617
0
6174
0
174
0
74
0
4
0.6178
0
0.6178
0
6178
0
178
0
82
0
2
0.6186
0
0.6186
0
6186
5
186
0
89
0
9
0.6193
0
0.6193
0
6193
0
193
0
97
0
7
0.6201
0
0.6201
0
6201
0
201
0
5
0
5
0.6209
0
0.6209
0
6209
0
209
0
12
0
2
0.6212
0
0.6212
0
6216
0
216
0
16
0
6
0.622
0
0.622
0
6220
0
220
0
24
0
4
0.6224
0
0.6224
0
6228
0
228
0
28
0
8
0.6231
0
0.6231
0
6235
0
235
0
35
0
5
0.6239
0
0.6239
0
6239
0
239
0
43
0
3
0.6243
0
0.6243
0
6247
0
247
0
47
0
7
0.625
0
0.625
0
6250
0
250
0
54
0
4
0.6254
0
0.6254
0
6258
0
258
0
58
0
8
0.6262
0
0.6262
0
6262
0
262
0
66
0
6
0.6266
0
0.6266
0
6270
0
270
0
70
0
0
0.627
0
0.627
0
6273
0
273
0
73
0
3
0.6277
0
0.6277
0
6277
0
277
0
81
0
1
0.6281
0
0.6281
0
6285
0
285
0
85
0
5
0.6289
0
0.6289
0
6289
0
289
0
92
0
2
0.6292
0
0.6292
0
6296
0
296
0
96
0
6
0.6296
0
0.6296
0
6300
0
300
0
0
0
0
0.6304
0
0.6304
0
6304
0
304
0
4
0
4
0.6308
0
0.6308
0
6308
0
308
0
12
0
2
0.6312
0
0.6312
7
6312
0
312
312
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
0
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-12.5
0
0
0
0
5000
0
0.5
0
2.5
0
12.5
0
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0
2
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
-0.057
8
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
0
78
